"ITS2.type.profile","X","Mass.Spec.File","Genus","Species","UniqueID","Phenotype","Tag","Location","ITS2Type","ITS2Type1","ITS2Type2","ITS2Type3","ITS2.Letter","ITS2Genus","Sequences","C3a.C3acd.C3","D1.D4.D4c.D2.D1c.D1h","B1.B1x.B1t.B14c.B14d.B1v","C3.C3u.C115.C21ab.C3ge","C11.C3ace.C3.C3acf","C3.C3de.C3bb.C21ae.C3s.C3an.C21.C3dk.C3ji","B13.B13a.B13b.B7","B1.B1v.B1x.B1t.B1aq.B1az","B1.B1as.B1cg.B1e","B7.B7d.B7h","C94.C3.C94a","C3.C3lp","A3.A3bi.A3at.A3eu","C40.C3.C115.C40h.C40e","C21.C3.C3an.C3bb.C3ack.C21bz.C3acl","C3.C94.C94a.C3a","A13.A1qa","B1.B1hn.B5dy.B5ee.B1ho","A4.A4a.A4el","A3.A3ac.A3cj.A3ae.A3er","C15.C89i.C15ec","C15.C15zw.C15he.C15ed.C15bp.C15ry","C1.C1c.C1b.C42.2.C1bh.C1br.C72k.C1cb","D1.D4.D2.D4c.D1c","A3.A3ac","C3u.C3a.C115.C3","C21.C3.C21d.C21e.C3at.C3db","A4.A4a.A4av.A4au.A1pz","B1.B1do.B1bh.B1hp.B1cg.B19bm.B1hq.B5ef","D1ql.D1.D4.D2at.D1qm.D1qn.D2d.D1qo","C21.C3bb.C3an.C3.C3ack.C3rc","A3et.A3.A3es","C3u.C3.C115.C21ab","C3u.C3.C115.C3wm","D1.D4.D2.D4c.D1as","C3.C3fc.C21.C3an.C3b.C3fd.C3s.C3bb","D1.D4.D4c.D17d.D1c.D1r.D17c.D17e.D17j","C57a.C57d.C57g","C21.C3.C3an.C3bb.C21ah.C3acm","C41.C1.C1b.C39.C1w","D1.D4.D4c.D1c.D1k.D2","B1.B1x.B14d.B1t.B1aq.B1v","D1.D4.D4c.D6.D1c","A4.A4a.A4h.A4ek","A4.A4a.A4au","D1.D6.D4.D2.2.D1gy","D1.D2.D4","C3u.C3.C115","C15.C116aa","C3.C3lp.C3cl","B1.B5cd.B1co.B1de","D1.D4.D4c.D2.D1k.D1h","C57d.C57a","D1.D4.D1hg.D4c.D1c.D5ad.D1ju","D1.D4.D4c.D1c.D1h","C3.C3cl.C3xx.C3xw.C3de","A13.A13o","C110","D1.D4.D4c.D17d.D1r.D17e.D17c.D17j","C47a.C44.C42.2.C47","D1.D4.D1ab.D6.D1qk","A4.A4a.A4o.A4.3.A4bg","D5.D7.D5ag","C3.C1bp.C3xz","B7.B7d","C3z.C3.C3.10.C3an.C115","A3.A3ac.A3er.A4.A3ae","D1.D4.D1c.D17d.D1r.D17c.D17j.D17e","B1","C15.C15bn.C15by","C42a.C1.C42.2.C3.C1b","B19.B19ai.B19x.B19bl","D1.D2.D4.D4c.D17d.D17c.D1r.D17e","C3a.C15.C3an.C3","B1.B1bt.B31c.B1h.B1z","C3.C7","D1.D4.D4c.D1c","C15.C15bn","C3.C3a","A3.A4.A3ac.A3cj.A3er.A4a.A3ae","C21.C3a","A13.A1pw.A13n","A13.A1pt","C3.C21.C3acm.C3an.C3a","B1.B13.B14d.B13b.B13a","B1.B1g.B1s.B1bz.B1hn.B5ee","B1.B1g.B1s.B1bz","C1.C1c.C3.C1al.C1am.C1ao","D1.D4.D4c.D1c.D2.D1hg","A3.A3er.A3ac","B1.B13.B1v.B13a.B13b","B1.B13.B1x.B13b.B1t.B1v","B1.B13.B1aq","B1.B13.B13b.B5ed","A3.A3ac.A3ae","C11.C3ace.C11c.C3aci.C3ach.C3acj.C3acg","C1.C21.C3.C1c.C1b","C15.C15he.C15ed.C15qy","B1.B13.B14d.B1x.B1t.B13b","A13.A3","C3.C21.C3an.C3b.C3bb","C21.C3.C3an.C15.C3bb","B1.B1ed","B7","B13.B1.B13b","A3.A3ac.A3ae.A3cj","B1.B13","C1.C7","C15.C3","D1.D4.D2.D4c.D1h","A3.A13.A3ac","B1.B1br.B1dr.B5eg","B1.B5","D5.D7.D5ag.D5at","B13.B1.B14d.B13a","A3.A3s.A3q.A3r","A3.A3cj.A3er.A3ae.A3ac.A4","D1.D4","C3a.5285594_C","D1.D4.D4c.D2.D1c.D1ip","A3.A3ac.A3er.A3cj","C3acd","C3a","B1.B13.B1hm","B1.B14d.B1az.B1x.B1t","B1.B13.B13b.B1bh","D1.D4.D1ab.D6.D17d.D17j","C3.C21.C3xx.C3cl.C3de.C3xw","C21.C3an","D1.D1ab","D1.D4.D4c.D1h","D1.D4.D1n.D4c","B13","D1.D4.D4c.D17d","C3.C3a.C3an","C7.C12c.C7d.C12b","D5.D5at","B1.B13.B1hr.B1v.B13b.B14d","A3","A3.A3ac.A4","D1.D4.D1gr","C3.C3an.C21","C3.C21","C3.C3an","C3u","A3.A3at.A3bi","C3.C3ace.C11","B19.B1.B19ak","C21","D1.D4.D1c.D1k","D1.D4.D4c.D1c.D1r.D17d","B14c","C3.C21.C3an.C3bb.C3ack","B1.B14d","B1.B1t.B1v.B1x.B14c","C15.C21","D1.D1h","D1.D4c","C3.C3de.C3an.C3bb.C21.C21ae","D1.D4.D1hg.D5ad.D1c","A3.A3an.A3ab.A3bo.A3am","C115","D1.D4.D4c.D1c.D4bc","D1.D1k","D1.D4.D17e.D17d.D1r.D17c.D17j.D17l.D17k","B14d","D1","C3an.C3bb.C3","C3.C1.C3u","D1.D4.D1r.D17d.D17c.D17e","D1.D4.D4c.D1r.D17p.D17o","A3.A3ae","B19","B18t","D1.D4.D17d.D17e.D1r.D17j","C16.C3","A3.A3cj","C41aq","D1c","C15ed.238047_C","B1.B1aq.B14d.B1x","A3bb.A3bt","B1.B1g.B1h.B1i.B1gq","D6","C15.C3.C15ma.C116ai.C116aj","C15","C3.C3bb","B19.B19al.B19ak","B1x.B1","C3ack","A4","C42a.C1","C7","D1.D4.D6.D17d","C15ed","C3an","C3","A3d","A3bt","C1d.C42.2","B1g","(Location = as.character(Location))"
223531,"23","QE_0824_Lipid_plate4_SL_23",NA,NA,"SL23","NB",NA,"Sri Lanka","C15-C15zw-C15he-C15ed-C15bp-C15ry","C15-C15zw-C15he-C15ed-C15bp-C15ry","","","C","Cladocopium",4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223532,"24","QE_0824_Lipid_plate4_SL_24","Acropora","muricata","SL24","NB",NA,"Sri Lanka","C94/C3-C94a","C94/C3-C94a","","","C","Cladocopium",616,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223533,"25","QE_0824_Lipid_plate4_SL_25",NA,NA,"SL25","NB",NA,"Sri Lanka","C41/C1-C1b-C39-C1w","C41/C1-C1b-C39-C1w","","","C","Cladocopium",2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223534,"26","QE_0824_Lipid_plate4_SL_26","Goniopora",NA,"SL26","NB",NA,"Sri Lanka","C41/C1-C1b-C39-C1w","C41/C1-C1b-C39-C1w","","","C","Cladocopium",11882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223830,"27","QE_0824_Lipid_plate5_SL_27","Dipsastraea",NA,"SL27","NB",NA,"Sri Lanka","C94/C3-C94a","C94/C3-C94a","","","C","Cladocopium",5606,0,0,0,0,0,0,0,0,0,0,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223831,"28","QE_0824_Lipid_plate5_SL_28","Plerogyra",NA,"SL28","NB",NA,"Sri Lanka","C3u/C3/C115-C21ab","C3u/C3/C115-C21ab","","","C","Cladocopium",15189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223535,"29","QE_0824_Lipid_plate4_SL_29","Acropora","muricata","SL29","B",NA,"Sri Lanka","C94/C3-C94a","C94/C3-C94a","","","C","Cladocopium",7053,0,0,0,0,0,0,0,0,0,0,7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223536,"30","QE_0824_Lipid_plate4_SL_30","Acropora","muricata","SL30","B",NA,"Sri Lanka","C3/C94-C94a-C3a","C3/C94-C94a-C3a","","","C","Cladocopium",15944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223537,"31","QE_0824_Lipid_plate3_SL_31","Acropora","Acropora sp8","SL31","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",17743,17501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223538,"32","QE_0824_Lipid_plate5_SL_32","Acropora","Acropora sp8","SL32","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",308,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223539,"33","QE_0824_Lipid_plate3_SL_33","Dipsastraea",NA,"SL33","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",17370,17370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223540,"34","QE_0824_Lipid_plate3_SL_34","Pocillopora","damicornis","SL34","NB",NA,"Sri Lanka","D5-D7-D5ag-D5at","D5-D7-D5ag-D5at","","","D","Durusdinium",1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223541,"35","QE_0824_Lipid_plate3_SL_35","Acropora","Acropora sp2","SL35","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",20136,20136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223542,"36","QE_0824_Lipid_plate3_SL_36","Acropora","Acropora sp2","SL36","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",15927,15927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223543,"37","QE_0824_Lipid_plate4_SL_37","Acropora","Acropora sp2","SL37","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",15862,15862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223544,"38","QE_0824_Lipid_plate3_SL_38","Acropora","yongei","SL38","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",18764,18764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223545,"39","QE_0824_Lipid_plate4_SL_39","Lobophyllia",NA,"SL39","NB",NA,"Sri Lanka","C3u/C3a/C115/C3 : D1-D4-D4c-D6-D1c","C3u/C3a/C115/C3 "," D1-D4-D4c-D6-D1c","","C:D","Mix",4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223546,"40","QE_0824_Lipid_plate3_SL_40","Acropora","Acropora sp1","SL40","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",21495,21495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223547,"41","QE_0824_Lipid_plate5_SL_41","Acropora","hyacinthus","SL41","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",18225,18225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223548,"42","QE_0824_Lipid_plate6_SL_42","Acropora","cytherea","SL42","NB",NA,"Sri Lanka","C3a-C3acd-C3","C3a-C3acd-C3","","","C","Cladocopium",18705,18705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
223549,"43","QE_0824_Lipid_plate4_SL_43","Platygyra","daedalea","SL43","NB",NA,"Sri Lanka","No Seq","No Seq","","","No Seq","No Seq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SL"
